epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,8078.47,0.56366,0.40762,0.90134,0.66832,0.80366,0.75047,0.66615,0.45195,0.56164,0.89469,0.000143097,0.000143097,0.000143097
178,8115.52,0.55966,0.40187,0.90181,0.66457,0.78606,0.73858,0.65288,0.456,0.564,0.90124,0.000137597,0.000137597,0.000137597
179,8158.18,0.55094,0.39799,0.89908,0.65079,0.76538,0.7193,0.6506,0.42013,0.60664,0.88723,0.000132098,0.000132098,0.000132098
180,8202.56,0.53895,0.3929,0.89527,0.7288,0.75131,0.75185,0.67294,0.4264,0.58121,0.88676,0.000126598,0.000126598,0.000126598
181,8263.15,0.55404,0.39863,0.90456,0.67755,0.78216,0.74524,0.66261,0.43639,0.57811,0.89111,0.000121099,0.000121099,0.000121099
182,8324.2,0.54153,0.38943,0.89822,0.7273,0.75684,0.74836,0.66775,0.44075,0.57703,0.89328,0.0001156,0.0001156,0.0001156
183,8385.28,0.54016,0.39385,0.89622,0.69182,0.77091,0.73416,0.65434,0.44343,0.57883,0.89286,0.0001101,0.0001101,0.0001101
184,8445.27,0.55634,0.39249,0.89827,0.73347,0.7389,0.73944,0.65899,0.44851,0.59118,0.89539,0.000104601,0.000104601,0.000104601
185,8504.72,0.55292,0.39183,0.89954,0.72187,0.76939,0.74941,0.66944,0.44173,0.56858,0.89175,9.91012e-05,9.91012e-05,9.91012e-05
186,8550.99,0.53762,0.38567,0.89324,0.67716,0.79529,0.73967,0.65981,0.43822,0.56671,0.89108,9.36017e-05,9.36017e-05,9.36017e-05
187,8591.14,0.5411,0.38536,0.89268,0.66445,0.80101,0.73841,0.65783,0.44818,0.58064,0.89016,8.81023e-05,8.81023e-05,8.81023e-05
188,8630.93,0.53902,0.38949,0.89816,0.71466,0.76496,0.74496,0.65654,0.46803,0.59131,0.89547,8.26028e-05,8.26028e-05,8.26028e-05
189,8670.52,0.55207,0.38786,0.90002,0.70588,0.76029,0.74537,0.66944,0.43305,0.57198,0.88537,7.71034e-05,7.71034e-05,7.71034e-05
190,8710.11,0.53382,0.38016,0.89199,0.73152,0.78161,0.75572,0.67355,0.44539,0.56812,0.8923,7.1604e-05,7.1604e-05,7.1604e-05
191,8751.6,0.50052,0.35001,0.88464,0.70376,0.77613,0.7525,0.67807,0.41861,0.55861,0.88279,6.61045e-05,6.61045e-05,6.61045e-05
192,8791.05,0.4779,0.33319,0.87581,0.71618,0.79643,0.75207,0.67605,0.42949,0.56549,0.88764,6.06051e-05,6.06051e-05,6.06051e-05
193,8830.53,0.47629,0.33309,0.87685,0.74575,0.79279,0.7615,0.67653,0.4503,0.56425,0.89649,5.51056e-05,5.51056e-05,5.51056e-05
194,8869.84,0.49686,0.34401,0.88783,0.73715,0.79046,0.76218,0.67949,0.44544,0.56056,0.89381,4.96062e-05,4.96062e-05,4.96062e-05
195,8909.1,0.47382,0.33179,0.87344,0.69043,0.76351,0.74437,0.67011,0.43141,0.57046,0.88765,4.41067e-05,4.41067e-05,4.41067e-05
196,8948.49,0.4766,0.33383,0.8786,0.70095,0.76919,0.7474,0.66483,0.44446,0.57815,0.88808,3.86073e-05,3.86073e-05,3.86073e-05
197,8987.93,0.47804,0.3378,0.87839,0.71339,0.79284,0.75766,0.67673,0.44318,0.56378,0.8897,3.31078e-05,3.31078e-05,3.31078e-05
198,9027.36,0.48125,0.33105,0.87162,0.71907,0.79224,0.75528,0.67738,0.43772,0.56004,0.88861,2.76084e-05,2.76084e-05,2.76084e-05
199,9066.76,0.47522,0.32484,0.87583,0.71121,0.79968,0.75733,0.67594,0.44368,0.56368,0.89076,2.21089e-05,2.21089e-05,2.21089e-05
200,9106.18,0.4797,0.33351,0.87627,0.71333,0.7817,0.75648,0.67264,0.44826,0.5597,0.89009,1.66095e-05,1.66095e-05,1.66095e-05
